0.0528,1.2160
0.0530,1.2166
0.0531,1.2172
0.0533,1.2178
0.0535,1.2184
0.0537,1.2190
0.0539,1.2196
0.0541,1.2202
0.0543,1.2208
0.0544,1.2215
0.0546,1.2221
0.0548,1.2227
0.0550,1.2233
0.0552,1.2239
0.0554,1.2245
0.0555,1.2251
0.0557,1.2257
0.0559,1.2263
0.0561,1.2269
0.0563,1.2275
0.0565,1.2282
0.0566,1.2288
0.0568,1.2294
0.0570,1.2300
0.0572,1.2306
0.0574,1.2312
0.0576,1.2318
0.0577,1.2324
0.0579,1.2330
0.0581,1.2336
0.0583,1.2343
0.0585,1.2349
0.0586,1.2355
0.0588,1.2361
0.0590,1.2367
0.0592,1.2373
0.0594,1.2379
0.0596,1.2385
0.0597,1.2391
0.0599,1.2397
0.0601,1.2404
0.0603,1.2410
0.0605,1.2416
0.0606,1.2422
0.0608,1.2428
0.0610,1.2434
0.0612,1.2440
0.0614,1.2446
0.0616,1.2452
0.0617,1.2459
0.0619,1.2465
0.0621,1.2471
0.0623,1.2477
0.0625,1.2483
0.0626,1.2489
0.0628,1.2495
0.0630,1.2501
0.0632,1.2507
0.0634,1.2514
0.0636,1.2520
0.0637,1.2526
0.0639,1.2532
0.0641,1.2538
0.0643,1.2544
0.0645,1.2550
0.0646,1.2556
0.0648,1.2563
0.0650,1.2569
0.0652,1.2575
0.0654,1.2581
0.0655,1.2587
0.0657,1.2593
0.0659,1.2599
0.0661,1.2605
0.0663,1.2612
0.0664,1.2618
0.0666,1.2624
0.0668,1.2630
0.0670,1.2636
0.0672,1.2642
0.0673,1.2648
0.0675,1.2655
0.0677,1.2661
0.0679,1.2667
0.0681,1.2673
0.0682,1.2679
0.0684,1.2685
0.0686,1.2691
0.0688,1.2698
0.0690,1.2704
0.0691,1.2710
0.0693,1.2716
0.0695,1.2722
0.0697,1.2728
0.0698,1.2734
0.0700,1.2741
0.0702,1.2747
0.0704,1.2753
0.0706,1.2759
0.0707,1.2765
0.0709,1.2771
0.0711,1.2777
0.0713,1.2784
0.0715,1.2790
0.0716,1.2796
0.0718,1.2802
0.0720,1.2808
0.0722,1.2814
0.0723,1.2820
0.0725,1.2827
0.0727,1.2833
0.0729,1.2839
0.0731,1.2845
0.0732,1.2851
0.0734,1.2857
0.0736,1.2864
0.0738,1.2870
0.0739,1.2876
0.0741,1.2882
0.0743,1.2888
0.0745,1.2894
0.0747,1.2901
0.0748,1.2907
0.0750,1.2913
0.0752,1.2919
0.0754,1.2925
0.0755,1.2931
0.0757,1.2938
0.0759,1.2944
0.0761,1.2950
0.0762,1.2956
0.0764,1.2962
0.0766,1.2968
0.0768,1.2975
0.0770,1.2981
0.0771,1.2987
0.0773,1.2993
0.0775,1.2999
0.0777,1.3006
0.0778,1.3012
0.0780,1.3018
0.0782,1.3024
0.0784,1.3030
0.0785,1.3036
0.0787,1.3043
0.0789,1.3049
0.0791,1.3055
0.0792,1.3061
0.0794,1.3067
0.0796,1.3074
0.0798,1.3080
0.0799,1.3086
0.0801,1.3092
0.0803,1.3098
0.0805,1.3105
0.0806,1.3111
0.0808,1.3117
0.0810,1.3123
0.0812,1.3129
0.0813,1.3136
0.0815,1.3142
0.0817,1.3148
0.0819,1.3154
0.0820,1.3160
0.0822,1.3167
0.0824,1.3173
0.0826,1.3179
0.0827,1.3185
0.0829,1.3191
0.0831,1.3198
0.0832,1.3204
0.0834,1.3210
0.0836,1.3216
0.0838,1.3222
0.0839,1.3229
0.0841,1.3235
0.0843,1.3241
0.0845,1.3247
0.0846,1.3253
0.0848,1.3260
0.0850,1.3266
0.0852,1.3272
0.0853,1.3278
0.0855,1.3285
0.0857,1.3291
0.0858,1.3297
0.0860,1.3303
0.0862,1.3309
0.0864,1.3316
0.0865,1.3322
0.0867,1.3328
0.0869,1.3334
0.0870,1.3341
0.0872,1.3347
0.0874,1.3353
0.0876,1.3359
0.0877,1.3366
0.0879,1.3372
0.0881,1.3378
0.0882,1.3384
0.0884,1.3390
0.0886,1.3397
0.0888,1.3403
0.0889,1.3409
0.0891,1.3415
0.0893,1.3422
0.0894,1.3428
0.0896,1.3434
0.0898,1.3440
0.0900,1.3447
0.0901,1.3453
0.0903,1.3459
0.0905,1.3465
0.0906,1.3472
0.0908,1.3478
0.0910,1.3484
0.0912,1.3490
0.0913,1.3497
0.0915,1.3503
0.0917,1.3509
0.0918,1.3515
0.0920,1.3522
0.0922,1.3528
0.0923,1.3534
0.0925,1.3540
0.0927,1.3547
0.0928,1.3553
0.0930,1.3559
0.0932,1.3565
0.0934,1.3572
0.0935,1.3578
0.0937,1.3584
0.0939,1.3591
0.0940,1.3597
0.0942,1.3603
0.0944,1.3609
0.0945,1.3616
0.0947,1.3622
0.0949,1.3628
0.0950,1.3634
0.0952,1.3641
0.0954,1.3647
0.0955,1.3653
0.0957,1.3660
0.0959,1.3666
0.0960,1.3672
0.0962,1.3678
0.0964,1.3685
0.0965,1.3691
0.0967,1.3697
0.0969,1.3704
0.0970,1.3710
0.0972,1.3716
0.0974,1.3722
0.0975,1.3729
0.0977,1.3735
0.0979,1.3741
0.0980,1.3748
0.0982,1.3754
0.0984,1.3760
0.0985,1.3766
0.0987,1.3773
0.0989,1.3779
0.0990,1.3785
0.0992,1.3792
0.0994,1.3798
0.0995,1.3804
0.0997,1.3811
0.0999,1.3817
0.1000,1.3823
0.1002,1.3829
0.1004,1.3836
0.1005,1.3842
0.1007,1.3848
0.1009,1.3855
0.1010,1.3861
0.1012,1.3867
0.1014,1.3874
0.1015,1.3880
0.1017,1.3886
0.1018,1.3893
0.1020,1.3899
0.1022,1.3905
0.1023,1.3912
0.1025,1.3918
0.1027,1.3924
0.1028,1.3931
0.1030,1.3937
0.1032,1.3943
0.1033,1.3949
0.1035,1.3956
0.1036,1.3962
0.1038,1.3968
0.1040,1.3975
0.1041,1.3981
0.1043,1.3987
0.1045,1.3994
0.1046,1.4000
0.1048,1.4006
0.1050,1.4013
0.1051,1.4019
0.1053,1.4025
0.1054,1.4032
0.1056,1.4038
0.1058,1.4045
0.1059,1.4051
0.1061,1.4057
0.1062,1.4064
0.1064,1.4070
0.1066,1.4076
0.1067,1.4083
0.1069,1.4089
0.1071,1.4095
0.1072,1.4102
0.1074,1.4108
0.1075,1.4114
0.1077,1.4121
0.1079,1.4127
0.1080,1.4133
0.1082,1.4140
0.1083,1.4146
0.1085,1.4153
0.1087,1.4159
0.1088,1.4165
0.1090,1.4172
0.1091,1.4178
0.1093,1.4184
0.1095,1.4191
0.1096,1.4197
0.1098,1.4203
0.1099,1.4210
0.1101,1.4216
0.1103,1.4223
0.1104,1.4229
0.1106,1.4235
0.1107,1.4242
0.1109,1.4248
0.1111,1.4254
0.1112,1.4261
0.1114,1.4267
0.1115,1.4274
0.1117,1.4280
0.1118,1.4286
0.1120,1.4293
0.1122,1.4299
0.1123,1.4306
0.1125,1.4312
0.1126,1.4318
0.1128,1.4325
0.1129,1.4331
0.1131,1.4338
0.1133,1.4344
0.1134,1.4350
0.1136,1.4357
0.1137,1.4363
0.1139,1.4370
0.1140,1.4376
0.1142,1.4382
0.1144,1.4389
0.1145,1.4395
0.1147,1.4402
0.1148,1.4408
0.1150,1.4414
0.1151,1.4421
0.1153,1.4427
0.1154,1.4434
0.1156,1.4440
0.1158,1.4446
0.1159,1.4453
0.1161,1.4459
0.1162,1.4466
0.1164,1.4472
0.1165,1.4479
0.1167,1.4485
0.1168,1.4491
0.1170,1.4498
0.1172,1.4504
0.1173,1.4511
0.1175,1.4517
0.1176,1.4523
0.1178,1.4530
0.1179,1.4536
0.1181,1.4543
0.1182,1.4549
0.1184,1.4556
0.1185,1.4562
0.1187,1.4569
0.1188,1.4575
0.1190,1.4581
0.1192,1.4588
0.1193,1.4594
0.1195,1.4601
0.1196,1.4607
0.1198,1.4614
0.1199,1.4620
0.1201,1.4627
0.1202,1.4633
0.1204,1.4639
0.1205,1.4646
0.1207,1.4652
0.1208,1.4659
0.1210,1.4665
0.1211,1.4672
0.1213,1.4678
0.1214,1.4685
0.1216,1.4691
0.1217,1.4698
0.1219,1.4704
0.1220,1.4710
0.1222,1.4717
0.1223,1.4723
0.1225,1.4730
0.1226,1.4736
0.1228,1.4743
0.1229,1.4749
0.1231,1.4756
0.1232,1.4762
0.1234,1.4769
0.1235,1.4775
0.1237,1.4782
0.1238,1.4788
0.1240,1.4795
0.1241,1.4801
0.1243,1.4808
0.1244,1.4814
0.1246,1.4821
0.1247,1.4827
0.1249,1.4834
0.1250,1.4840
0.1252,1.4847
0.1253,1.4853
0.1255,1.4860
0.1256,1.4866
0.1258,1.4873
0.1259,1.4879
0.1261,1.4886
0.1262,1.4892
0.1264,1.4899
0.1265,1.4905
0.1267,1.4912
0.1268,1.4918
0.1270,1.4925
0.1271,1.4931
0.1272,1.4938
0.1274,1.4944
0.1275,1.4951
0.1277,1.4957
0.1278,1.4964
0.1280,1.4970
0.1281,1.4977
0.1283,1.4983
0.1284,1.4990
0.1286,1.4996
0.1287,1.5003
0.1288,1.5009
0.1290,1.5016
0.1291,1.5022
0.1293,1.5029
0.1294,1.5035
0.1296,1.5042
0.1297,1.5048
0.1299,1.5055
0.1300,1.5061
0.1302,1.5068
0.1303,1.5075
0.1304,1.5081
0.1306,1.5088
0.1307,1.5094
0.1309,1.5101
0.1310,1.5107
0.1312,1.5114
0.1313,1.5120
0.1314,1.5127
0.1316,1.5133
0.1317,1.5140
0.1319,1.5147
0.1320,1.5153
0.1322,1.5160
0.1323,1.5166
0.1324,1.5173
0.1326,1.5179
0.1327,1.5186
0.1329,1.5192
0.1330,1.5199
0.1332,1.5206
0.1333,1.5212
0.1334,1.5219
0.1336,1.5225
0.1337,1.5232
0.1339,1.5238
0.1340,1.5245
0.1341,1.5252
0.1343,1.5258
0.1344,1.5265
0.1346,1.5271
0.1347,1.5278
0.1348,1.5284
0.1350,1.5291
0.1351,1.5298
0.1353,1.5304
0.1354,1.5311
0.1355,1.5317
0.1357,1.5324
0.1358,1.5331
0.1360,1.5337
0.1361,1.5344
0.1362,1.5350
0.1364,1.5357
0.1365,1.5363
0.1366,1.5370
0.1368,1.5377
0.1369,1.5383
0.1371,1.5390
0.1372,1.5396
0.1373,1.5403
0.1375,1.5410
0.1376,1.5416
0.1378,1.5423
0.1379,1.5429
0.1380,1.5436
0.1382,1.5443
0.1383,1.5449
0.1384,1.5456
0.1386,1.5463
0.1387,1.5469
0.1388,1.5476
0.1390,1.5482
0.1391,1.5489
0.1393,1.5496
0.1394,1.5502
0.1395,1.5509
0.1397,1.5516
0.1398,1.5522
0.1399,1.5529
0.1401,1.5535
0.1402,1.5542
0.1403,1.5549
0.1405,1.5555
0.1406,1.5562
0.1407,1.5569
0.1409,1.5575
0.1410,1.5582
0.1411,1.5589
0.1413,1.5595
0.1414,1.5602
0.1415,1.5608
0.1417,1.5615
0.1418,1.5622
0.1419,1.5628
0.1421,1.5635
0.1422,1.5642
0.1423,1.5648
0.1425,1.5655
0.1426,1.5662
0.1427,1.5668
0.1429,1.5675
0.1430,1.5682
0.1431,1.5688
0.1433,1.5695
0.1434,1.5702
0.1435,1.5708
0.1437,1.5715
0.1438,1.5722
0.1439,1.5728
0.1441,1.5735
0.1442,1.5742
0.1443,1.5748
0.1444,1.5755
0.1446,1.5762
0.1447,1.5768
0.1448,1.5775
0.1450,1.5782
0.1451,1.5788
0.1452,1.5795
0.1454,1.5802
0.1455,1.5809
0.1456,1.5815
0.1457,1.5822
0.1459,1.5829
0.1460,1.5835
0.1461,1.5842
0.1463,1.5849
0.1464,1.5855
0.1465,1.5862
0.1466,1.5869
0.1468,1.5875
0.1469,1.5882
0.1470,1.5889
0.1472,1.5896
0.1473,1.5902
0.1474,1.5909
0.1475,1.5916
0.1477,1.5922
0.1478,1.5929
0.1479,1.5936
0.1480,1.5943
0.1482,1.5949
0.1483,1.5956
0.1484,1.5963
0.1486,1.5969
0.1487,1.5976
0.1488,1.5983
0.1489,1.5990
0.1491,1.5996
0.1492,1.6003
0.1493,1.6010
0.1494,1.6017
0.1496,1.6023
0.1497,1.6030
0.1498,1.6037
0.1499,1.6043
0.1501,1.6050
0.1502,1.6057
0.1503,1.6064
0.1504,1.6070
0.1505,1.6077
0.1507,1.6084
0.1508,1.6091
0.1509,1.6097
0.1510,1.6104
0.1512,1.6111
0.1513,1.6118
0.1514,1.6124
0.1515,1.6131
0.1517,1.6138
0.1518,1.6145
0.1519,1.6151
0.1520,1.6158
0.1521,1.6165
0.1523,1.6172
0.1524,1.6178
0.1525,1.6185
0.1526,1.6192
0.1528,1.6199
0.1529,1.6206
0.1530,1.6212
0.1531,1.6219
0.1532,1.6226
0.1534,1.6233
0.1535,1.6239
0.1536,1.6246
0.1537,1.6253
0.1538,1.6260
0.1540,1.6267
0.1541,1.6273
0.1542,1.6280
0.1543,1.6287
0.1544,1.6294
0.1545,1.6300
0.1547,1.6307
0.1548,1.6314
0.1549,1.6321
0.1550,1.6328
0.1551,1.6334
0.1553,1.6341
0.1554,1.6348
0.1555,1.6355
0.1556,1.6362
0.1557,1.6368
0.1558,1.6375
0.1560,1.6382
0.1561,1.6389
0.1562,1.6396
0.1563,1.6402
0.1564,1.6409
0.1565,1.6416
